Movie Title,tmdb_popularity,imdbRating,Unnamed: 3,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Revenue-Worldwide,Profit,Verdict
Sisters,23.929,6.0,59.0,89.375,1.708,0.98,10.0814,0.425364759,30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105011053,2.500368433,hit
The Wedding Ringer,42.492,6.6,47.0,33.5,1.4,2.019,12.6708,0.682539683,23000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79799880,2.46956,hit
Selma,12.662,7.5,58.0,57.25,6.006,4.168,12.206,0.452941177,20000000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66787908,2.3393954,hit
When Marnie Was There,61.204,7.7,,49.125,5.048,1.2175,9.5128,46.8719923,10500000.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34949567,2.32853019,hit
The Woman in Black 2: Angel of Death,34.442,4.8,91.0,23.625,1.485,1.29625,10.9022,-0.812911726,15000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48854305,2.256953667,hit
Ted 2,173.216,6.3,34.0,44.0,11.601,4.148,26.2708,0.610102605,68000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215863606,2.174464794,hit
Focus,90.305,6.6,54.0,75.75,4.091,,21.0468,0.500567537,50100000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158762963,2.168921417,hit
Southpaw,134.034,7.4,56.0,38.0,7.806,2.456571429,14.3954,0.504195271,30000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91970827,2.065694233,hit
The Transporter Refueled,54.659,5.2,119.0,39.75,0.6,4.8155,9.0562,0.445482866,25000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72629670,1.9051868,hit
Prem Ratan Dhan Payo,5.24,4.5,173.0,29.75,1.788,0.634,3.1374,0.440606571,23400000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67000000,1.863247863,hit
Terminator Genisys,134.168,6.3,31.0,57.25,6.109,5.303,19.8408,0.386625673,155000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,440603537,1.842603465,hit
Paul Blart: Mall Cop 2,43.772,4.4,40.0,40.5,3.44,13.731,13.8102,0.241116751,38000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107597242,1.831506368,hit
Sicario,78.858,7.7,62.0,57.625,18.269,3.4766,19.1478,0.388845247,30000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84872444,1.829081467,hit
Get Hard,20.163,6.0,30.0,38.875,6.428,10.03466667,14.6288,0.00530504,40000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111811453,1.795286325,hit
Pixels,102.668,5.6,36.0,49.0,9.568,11.8445,16.6268,0.458143075,88000000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244874809,1.782668284,hit
Project Almanac,69.181,6.3,102.0,35.25,2.744,8.096666667,7.0366,0.533136966,12000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,33213241,1.767770083,hit
Goosebumps,57.191,6.3,35.0,44.125,2.886,10.182,16.5064,0.490664675,58000000.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158260952,1.728637103,hit
Poltergeist,59.995,4.9,60.0,46.375,2.167,6.162333333,8.4242,-0.024451411,35000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95437994,1.726799829,hit
The Divergent Series: Insurgent,88.192,6.2,22.0,40.375,,,14.8808,0.705223881,110000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,297002527,1.700022973,hit
Police Story: Lockdown,17.782,6.0,,47.125,5.31,39.287,15.4126,0.260115607,35000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94249025,1.692829286,hit
"McFarland, USA",13.627,7.4,,17.5,1.96,1.2245,10.0188,87.91821561,17000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45710059,1.688827,hit
Mr. Holmes,18.888,6.8,114.0,65.125,9.832,5.136333333,11.449,0.720415225,11000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29355203,1.668654818,hit
The Age of Adaline,37.372,7.2,70.0,41.625,2.824,1.011333333,11.3842,0.640532544,25000000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65663276,1.62653104,hit
Alvin and the Chipmunks: The Road Chip,49.092,5.0,53.0,40.125,5.35,6.999,14.2122,0.607033639,90000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234798636,1.608873733,hit
Mad Max: Fury Road,183.051,8.1,21.0,40.875,8.791,4.711666667,28.3692,-0.895757576,150000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,378858340,1.525722267,hit
Love the Coopers,11.652,5.8,93.0,29.0,4.63,2.656666667,18.9204,0.687288136,17000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42426912,1.495700706,hit
Irrational Man,12.247,6.6,175.0,40.5,13.842,1.063333333,17.192,-0.578336557,11000000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27391084,1.490098545,hit
The Peanuts Movie,38.348,7.0,24.0,39.75,2.023,1.4646,4.7076,0.681180812,99000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246233113,1.487203162,hit
Ex Machina,31.842,7.7,96.0,56.125,8.706,1.288,22.7738,0.483193277,15000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36869414,1.457960933,hit
Hitman: Agent 47,109.233,5.7,101.0,43.625,1.4,2.619,8.9974,0.434135166,35000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82347656,1.352790171,hit
Ricki and the Flash,21.515,6.0,90.0,45.0,5.118,4.60325,16.488,0.702260327,18000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41325328,1.295851556,hit
Suffragette,10.155,6.9,167.0,72.75,2.132,1.86,20.6242,0.335844319,14000000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31972096,1.283721143,hit
Chappie,124.446,6.8,82.0,44.875,6.446,9.1595,11.886,0.480870218,49000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104399548,1.13060302,hit
The Night Before,23.328,6.4,68.0,35.375,,,15.8992,0.259923175,25000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52395996,1.09583984,hit
Far from the Madding Crowd,14.101,7.1,133.0,42.625,0.692,0.692,12.6154,0.698224852,15360000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30229977,0.968097461,hit
Samba,17.447,6.7,,94.0,,2.760333333,8.0522,59.84251969,20000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39178695,0.95893475,hit
The Good Dinosaur,123.337,6.7,26.0,46.25,4.181,2.786,18.5432,0.902301171,175000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332207671,0.898329549,hit
Black Mass,19.091,6.9,49.0,41.625,9.999,3.1972,18.9622,0.433926898,53000000.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99775678,0.882559962,hit
The Longest Ride,39.488,7.1,72.0,42.5,7.574,3.15325,16.2736,0.614035088,34000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63013281,0.853331794,hit
Burnt,19.6,6.6,125.0,56.875,3.117,2.307333333,18.823,0.160606061,20000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36606743,0.83033715,hit
Secret in Their Eyes,12.737,6.3,105.0,31.375,4.027,1.8685,18.6174,0.227722772,19500000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34854990,0.787435385,hit
The Walk,16.542,7.3,137.0,79.375,16.549,6.776,14.8464,0.349295775,35000000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61181942,0.748055486,hit
Legend,98.209,6.9,,55.75,5.18,2.944333333,23.549,53.98230088,25000000.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42972994,0.71891976,hit
The Water Diviner,13.844,7.0,174.0,70.625,16.039,1.010666667,11.6914,0.757380074,22500000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38176317,0.6967252,hit
Entourage,19.307,6.5,80.0,51.5,1.078,17.504,7.3502,0.440729483,30000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49263404,0.642113467,hit
The Last Witch Hunter,70.015,5.9,88.0,38.375,4.383,14.42566667,14.5332,-0.713932399,90000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146936910,0.632632333,hit
Dilwale,3.146,5.6,172.0,25.75,3.007,1.128,3.7366,0.475692308,21450000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31994323,0.49157683,hit
Hot Pursuit,17.113,5.1,75.0,42.375,4.434,7.466333333,10.2448,0.874875869,35000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51680201,0.476577171,hit
The Man from U.N.C.L.E.,34.837,7.2,63.0,26.0,17.049,5.96975,21.1448,0.785185185,75000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108145109,0.441934787,hit
Concussion,28.806,7.1,116.0,41.0,1.648,4.1442,19.2398,-0.127610209,35000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50363790,0.438965429,hit
Run All Night,31.162,6.6,92.0,36.625,5.806,1.626,23.0082,0.608021878,50000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71561644,0.43123288,hit
Fantastic Four,77.683,4.3,52.0,36.0,1.951,6.225,15.973,0.692582663,120000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167977596,0.3998133,hit
Crimson Peak,27.294,6.5,83.0,45.625,10.019,4.4445,18.715,0.35071708,55000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,74679822,0.357814946,hit
Point Break,45.825,5.3,120.0,37.25,3.835,,12.8494,0.262025317,105000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133718711,0.273511533,hit
Self/less,32.691,6.5,132.0,24.75,0.6,0.6,22.5694,0.81205036,26000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31807156,0.223352154,hit
Seventh Son,75.045,5.5,117.0,54.5,12.467,3.464333333,15.8548,0.338187702,95000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114178613,0.201880137,hit
Steve Jobs,19.245,7.2,113.0,75.875,6.737,3.4884,14.3338,0.403404885,30000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34441873,0.148062433,hit
The 33,17.716,6.9,134.0,44.0,1.553,1.707333333,13.8008,0.559943583,25000000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27972023,0.11888092,hit
Tomorrowland,102.873,6.4,29.0,46.375,14.555,8.003333333,17.2302,0.520833333,190000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209154322,0.100812221,hit
Jupiter Ascending,86.919,5.3,61.0,42.0,,15.26066667,23.2746,0.259259259,176000003.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,183987723,0.045384772,hit
American Ultra,34.367,6.1,123.0,36.75,1.764,1.5586,19.3604,0.46182266,28000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27262374,-0.026343786,flop
In the Heart of the Sea,27.923,6.9,99.0,61.5,9.634,4.4908,30.7692,0.961507618,100000000.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93920758,-0.06079242,flop
Victor Frankenstein,23.66,6.0,159.0,59.25,5.781,3.532,20.2342,0.418181818,40000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34227298,-0.14431755,flop
Mortdecai,25.697,5.5,147.0,41.375,8.283,32.37266667,22.62,0.315394243,60000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47275695,-0.21207175,flop
"My Love, Don't Cross That River",1.672,7.9,,,0.6,,,98.36734694,110000.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34012261,308.2023727,hit
Lights Out,49.123,6.3,45.0,32.75,,,10.8332,0.170228445,4900000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,148868835,29.3813949,hit
Moonlight,24.231,7.4,135.0,82.5,5.044,3.308666667,7.5256,0.513552069,4000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65336603,15.33415075,hit
Monkey King: Hero Is Back,108.816,6.8,,44.5,1.788,0.7732,1.072,100.0,10000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153262397,14.3262397,hit
La La Land,37.972,8.0,87.0,60.875,7.146,2.50775,17.4268,0.658018868,30000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,448900000,13.96333333,hit
Deadpool,253.047,8.0,6.0,40.5,8.488,27.465,21.6302,0.51030303,58000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783100000,12.50172414,hit
The Purge: Election Year,95.602,6.0,38.0,31.25,11.812,6.1794,15.3334,0.37408313,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,118587880,10.858788,hit
Ben-Hur,239.576,8.1,99.0,29.25,7.503,1.704333333,7.899,-0.28125,15000000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164000000,9.933333333,hit
Train to Busan,139.898,7.6,,40.375,8.576,2.758,10.991,49.13007457,8500000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,92742323,9.910861529,hit
Me Before You,144.59,7.4,56.0,41.625,0.753,2.0235,15.5838,0.17271051,20000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208314186,9.4157093,hit
The Witch,49.742,6.9,101.0,46.5,18.773,1.157,14.5286,-0.571868132,4000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40423945,9.10598625,hit
Bad Moms,23.108,6.2,25.0,38.125,,3.2655,20.6892,-0.259158752,20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183936074,8.1968037,hit
Ouija: Origin of Evil,44.77,6.2,82.0,58.125,4.468,5.936666667,12.006,-0.854545455,9000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,81705746,8.078416222,hit
Blair Witch,39.059,5.0,109.0,40.875,7.81,2.07475,6.1172,-0.506765605,5000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,45173154,8.0346308,hit
Manchester by the Sea,24.219,7.8,96.0,78.0,2.342,10.5782,13.8122,0.33240805,9000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78988148,7.776460889,hit
Dirty Grandpa,70.628,5.9,81.0,39.625,8.837,2.51075,23.1166,-0.23673281,11500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94073028,7.180263304,hit
The Conjuring 2,178.489,7.3,28.0,28.25,13.692,6.312666667,18.0516,0.069306931,40000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,320392818,7.00982045,hit
Sausage Party,58.132,6.1,29.0,32.75,,12.381,17.504,0.648124192,19000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140705322,6.405543263,hit
10 Cloverfield Lane,31.244,7.2,44.0,41.25,3.919,6.273,12.1184,0.408683666,15000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110216998,6.347799867,hit
The Shallows,31.378,6.3,60.0,37.5,5.806,1.686,5.4876,-0.047862157,17000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119100758,6.005926941,hit
The Lady in the Van,13.013,6.7,145.0,50.5,5.817,2.872333333,11.8754,0.484375,6000000.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41387687,5.897947833,hit
Zootopia,110.951,8.0,7.0,49.875,,0.98,16.4526,0.546823838,150000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023784195,5.825227967,hit
The Boy,64.098,6.0,80.0,,5.432,2.272,9.1104,0.249117855,10000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,64188367,5.4188367,hit
Bridget Jones's Baby,24.473,6.5,103.0,35.75,3.695,3.611333333,12.9968,0.659046375,35000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211952420,5.055783429,hit
Operation Mekong,44.368,6.5,,32.375,4.975,,6.6462,42.85714286,30200000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173839072,4.756260662,hit
The Age of Shadows,12.301,7.1,,44.0,7.389,0.6,12.8966,87.2,9620000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54491162,4.664361954,hit
The Jungle Book,100.833,7.6,5.0,56.0,25.21,13.585,6.1714,0.576470588,175000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966550600,4.523146286,hit
Rogue One: A Star Wars Story,56.345,7.8,2.0,40.875,1.985,3.041,14.3904,-0.859292395,200000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1056057273,4.280286365,hit
Finding Dory,65.191,7.3,1.0,32.5,10.246,9.804,9.7424,0.506646972,200000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028570889,4.142854445,hit
My Big Fat Greek Wedding 2,16.036,6.0,54.0,36.0,1.216,12.86033333,7.402,0.73869969,18000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90632641,4.035146722,hit
God's Not Dead 2,110.841,4.4,110.0,32.75,1.528,1.7364,14.238,0.90356564,5000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24487848,3.8975696,hit
The Angry Birds Movie,63.368,6.3,26.0,57.375,,1.711333333,14.978,-0.729596043,73000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352333929,3.826492178,hit
Miracles from Heaven,143.155,7.1,52.0,45.375,1.553,3.118,15.8884,0.90248227,16000000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73983359,3.623959938,hit
Captain America: Civil War,181.22,7.8,3.0,53.0,,11.621,29.8308,-0.711169285,250000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1153296293,3.613185172,hit
Moana,43.125,7.6,13.0,53.75,,2.36,14.219,0.643327349,150000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690860472,3.60573648,hit
The Wailing,22.121,7.4,,67.625,5.734,,8.189,39.13764511,10951000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,49851770,3.552257328,hit
Fantastic Beasts and Where to Find Them,735.231,7.3,12.0,38.75,14.088,6.02375,27.0218,0.968189233,180000000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,814037575,3.522430972,hit
Hacksaw Ridge,381.51,8.1,48.0,38.375,39.917,1.141125,23.23,0.58109834,40000000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180563636,3.5140909,hit
Nerve,39.671,6.5,75.0,59.875,,1.3385,18.3096,0.09057072,19000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251425,3.486917105,hit
The Handmaiden,36.959,8.1,,43.75,10.827,9.466,14.0712,55.80577058,8575000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37767206,3.404338892,hit
Ip Man 3,40.714,7.0,,69.375,9.999,,7.8702,25.49019608,36000000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156954938,3.359859389,hit
Central Intelligence,64.517,6.3,22.0,32.75,11.237,2.905,18.4584,0.90052356,50000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216972543,3.33945086,hit
Arrival,71.291,7.9,31.0,34.0,18.269,9.654,19.1758,0.552393273,47000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,203388186,3.327408213,hit
Skiptrace,38.97,5.6,,37.625,15.945,7.2175,15.8136,65.58935361,32000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136579287,3.268102719,hit
Doctor Strange,387.564,7.5,11.0,56.5,5.931,11.621,32.4376,0.097402597,165000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,677718395,3.107384212,hit
Sully,39.568,7.4,24.0,43.125,31.857,9.966,16.766,0.296791444,60000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240797623,3.013293717,hit
The Forest,37.316,4.8,98.0,59.25,,,9.2896,0.161775771,10000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,39712000,2.9712,hit
The Revenant,75.575,8.0,14.0,60.25,,2.321,27.382,0.251012146,135000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532950503,2.947781504,hit
Ice Age 5: Collision Course,163.593,5.7,49.0,63.0,,,12.5746,-0.169620253,105000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408579038,2.891228933,hit
The Girl on the Train,40.453,6.5,41.0,55.0,1.176,0.91,27.5856,0.483394834,45000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,173185859,2.848574644,hit
Boo! A Madea Halloween,17.263,4.6,42.0,,6.343,2.594333333,7.976,0.401265823,20000000.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74827344,2.7413672,hit
Now You See Me 2,70.339,6.4,47.0,48.5,3.356,7.051666667,20.6922,0.6425,90000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334901337,2.721125967,hit
Kung Fu Panda 3,109.043,7.1,20.0,44.5,,0.6,19.5946,-0.650524617,145000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521170825,2.594281552,hit
The Accountant,51.651,7.3,35.0,39.75,4.501,4.2055,18.4932,0.554206418,44000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155160045,2.526364659,hit
Batman v Superman: Dawn of Justice,155.102,6.5,8.0,30.75,16.668,4.229,31.781,0.960130187,250000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,873634919,2.494539676,hit
Jason Bourne,39.156,6.6,15.0,44.5,4.05,10.20916667,17.3708,0.392444102,120000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,415484914,2.462374283,hit
Money Monster,18.442,6.5,72.0,28.375,27.031,7.6355,15.5414,0.507911392,27000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93282604,2.454911259,hit
London Has Fallen,64.179,5.9,51.0,34.625,2.776,5.872,14.3164,-0.410278746,60000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,205754447,2.429240783,hit
Jackie,21.915,6.7,163.0,46.375,4.088,2.5072,17.877,0.44424352,9000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29777777,2.308641889,hit
Hell or High Water,23.637,7.6,97.0,70.25,1.769,4.3415,18.6406,-0.661983823,12000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37879877,2.156656417,hit
Mechanic: Resurrection,73.389,5.7,107.0,44.375,8.061,3.16125,33.11,0.469522241,40000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125729635,2.143240875,hit
Ride Along 2,34.333,5.9,32.0,36.875,1.493,4.225,12.9668,0.504600142,40000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124827316,2.1206829,hit
Why Him?,42.354,6.2,88.0,21.625,2.359,16.5715,18.2016,0.633607075,38000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118102725,2.107966447,hit
